tissue,supertype_label,supertype_name,program_index,program_id,top_term,top_category,top_pvalue,enrichment_score_cluster1,n_terms_p05,status,program_label
HYP,CS20230722_SUPT_1184,1184 MOL NN_4,17,P17,ATP binding,GOTERM_MF_DIRECT,0.00375448698354319,1.4988580062838524,2,ok,P17 · ATP binding
HYP,CS20230722_SUPT_1184,1184 MOL NN_4,18,P18,Differentiation,UP_KW_BIOLOGICAL_PROCESS,0.0120512122235141,1.6604258704478223,3,ok,P18 · Differentiation
HYP,CS20230722_SUPT_1184,1184 MOL NN_4,19,P19,calcium ion binding,GOTERM_MF_DIRECT,0.00135732703400033,1.290336764143344,5,ok,P19 · calcium ion binding
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,0,P0,Endoplasmic reticulum,UP_KW_CELLULAR_COMPONENT,0.02024102568181645,0.670021957035936,3,ok,P0 · Endoplasmic reticulum
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,1,P1,Cell cycle,UP_KW_BIOLOGICAL_PROCESS,1.1045235518463e-4,3.147494569017899,8,ok,P1 · Cell cycle
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,2,P2,nucleus,GOTERM_CC_DIRECT,0.4490051111460677,0.23104139233206447,0,ok,P2 · nucleus
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,3,P3,defense response to virus,GOTERM_BP_DIRECT,2.7294309598303777e-5,2.7995521278561077,17,ok,P3 · defense response to virus
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,4,P4,membrane,GOTERM_CC_DIRECT,0.03268493903220192,0.5868533226745605,1,ok,P4 · membrane
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,5,P5,ZN_FING:RING-type,UP_SEQ_FEATURE,4.5025737906795e-4,1.8239931094528423,12,ok,P5 · ZN_FING:RING-type
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,6,P6,NA,NA,NA,NA,0,no_terms,P6
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,7,P7,Cilium biogenesis/degradation,UP_KW_BIOLOGICAL_PROCESS,0.01340599687751124,1.2875917432788782,3,ok,P7 · Cilium biogenesis/degradation
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,8,P8,Mitochondrion,UP_KW_CELLULAR_COMPONENT,0.0536224813208335,1.103653395649689,0,ok,P8 · Mitochondrion
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,9,P9,SM00320:WD40,SMART,0.00388354082839274,1.6733189152942276,7,ok,P9 · SM00320:WD40
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,10,P10,TOPO_DOM:Cytoplasmic,UP_SEQ_FEATURE,0.10754396642372432,0.5281117175032567,0,ok,P10 · TOPO_DOM:Cytoplasmic
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,11,P11,IPR013098:Ig_I-set,INTERPRO,2.5371684951809e-4,2.135771229434685,17,ok,P11 · IPR013098:Ig_I-set
HYP,CS20230722_SUPT_1194,1194 Microglia NN_1,12,P12,COMPBIAS:Low complexity,UP_SEQ_FEATURE,0.01421505890511054,1.2951857403313245,2,ok,P12 · COMPBIAS:Low complexity
